"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location"
"Is it football season yet?",FALSE,0,NA,"2019-04-18 18:52:18",FALSE,NA,"1118950395383042048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HumbleSportsGuy",0,FALSE,FALSE,NA,NA,"Columbus, OH"
"There once was a ((player)) playing  ((football)) and had a ((concussion)).  He had to  ((be taken)) to the hospita… https://t.co/2Keo8vAL2E",FALSE,0,NA,"2019-04-18 18:52:13",TRUE,NA,"1118950374612832256",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","FulseJackie",0,FALSE,FALSE,NA,NA,"Orlando, FL"
"@Cover_1_ I was at this game. The wind was swirling and gusts of up to 40 mph (swirling in stadium because field lo… https://t.co/aC4RllZX8M",FALSE,1,"Cover_1_","2019-04-18 18:52:07",TRUE,"1118884513004781568","1118950353008058368","4142921015","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NickKendellMHH",0,FALSE,FALSE,NA,NA,"Iowa City, IA"
"https://t.co/dVZlh2vbsq

1. WIDE RECEIVER
2. RUNNING BACK
3. SPECIALISTS
4. CORNERBACK
5. DEFENSIVE END
6. QUARTERB… https://t.co/eBu5H9ztZP",FALSE,4,NA,"2019-04-18 18:52:05",TRUE,NA,"1118950343218479104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gatorscliff",0,FALSE,FALSE,NA,NA,"United States"
"@PrinceT03 @1043TheFan @markschlereth The Fan doesn't give a fuck about any Denver sports that aren't football",FALSE,1,"PrinceT03","2019-04-18 18:52:01",FALSE,"1118910646190370816","1118950328030781440","113789774","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RandyFrmSt8farm",0,FALSE,FALSE,NA,NA,"Denver, CO"
"People want to hate him so bad... but the truth is NO COLLUSION https://t.co/aoRSw0ukTa",FALSE,0,NA,"2019-04-18 18:51:57",FALSE,NA,"1118950308355411968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Julio_Football",0,FALSE,FALSE,NA,NA,"Texas"
"Teammates See More 'Swag' From Lamar Jackson in Year 2 - National Football League News - https://t.co/0DF6gTOHas https://t.co/jLUhSPegfs",FALSE,0,NA,"2019-04-18 18:51:52",FALSE,NA,"1118950288637874176",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"@MalikCrockett11 So one doing baseball other football and soccer and we taking each sports for number one teams of… https://t.co/w7mIpW7R3A",FALSE,0,"Ray2nic3","2019-04-18 18:51:50",TRUE,"1118950104512245760","1118950280685662208","1328563705","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ray2nic3",0,FALSE,FALSE,NA,NA,"Columbus, OH"
"What did Patriots RB Brandon Bolden learn from his year away in Miami? 'The grass always isn't... - National Footba… https://t.co/rPGTkSptsu",FALSE,0,NA,"2019-04-18 18:51:44",TRUE,NA,"1118950254177472512",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"#2018AwardWinnerTribute #FollowUsOnYouTubeForTheFullVideo <U+0001F4AF><U+270A><U+0001F3FD><U+0001F310> #DMVRZ #MistSeeTV.!!!!
<U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451><U+0001F451>
With the 2019… https://t.co/iglQJsijl9",FALSE,0,NA,"2019-04-18 18:51:42",TRUE,NA,"1118950245575139328",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dmvrz",0,FALSE,FALSE,NA,NA,"Washington, DC"
"Football journalists have to be so ashamed of themselves. Go through all that schooling just to make idiotic game b… https://t.co/ym58XWj1MD",FALSE,0,NA,"2019-04-18 18:51:39",TRUE,NA,"1118950232610488320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YourPalJack",0,FALSE,FALSE,NA,NA,"Minneapolis"
"@MikeDavisRB Wait I’m following a football player. I thought you were my driver...damn",FALSE,3,"MikeDavisRB","2019-04-18 18:51:36",FALSE,"1118949145811791872","1118950223215235072","165988343","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soapiermedusa",0,FALSE,FALSE,NA,NA,"United States"
"@mattramage @tae15adams @CabralAlex10 @BradKelly17 Adams is not the best route runner in football.",FALSE,0,"mattramage","2019-04-18 18:51:36",FALSE,"1118948143268343808","1118950223030759424","818537655805865984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zakklemmerrr",0,FALSE,FALSE,NA,NA,"Kenosha, WI"
"We're a week out from the start of the NFL Draft, and NFL Network analyst Daniel Jeremiah gives some updated though… https://t.co/aPPK8r2Wow",FALSE,0,NA,"2019-04-18 18:51:25",TRUE,NA,"1118950176893411328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dylanmontz",0,FALSE,FALSE,NA,NA,"Des Moines, IA"
"Large free-agency haul leaves Bills with many draft options -  NCAA Football - https://t.co/CSEXL0v8iD",FALSE,0,NA,"2019-04-18 18:51:25",FALSE,NA,"1118950173181235200",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"@BabyBurge1 @NCCU_Football Appreciate it fam we up from here",FALSE,3,"BabyBurge1","2019-04-18 18:51:19",FALSE,"1118949059287449600","1118950149324193792","1003038648676356096","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_jhardy",0,FALSE,FALSE,NA,NA,"Morganton, NC"
"@skinny_skimpp Until football season starts.",FALSE,0,"skinny_skimpp","2019-04-18 18:51:14",FALSE,"1118949639368192000","1118950128633745408","847244471179788288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThisisWill__",0,FALSE,FALSE,NA,NA," South Philly "
"Got questions on #Illini spring football, recruiting, etc?  Hit me with your questions and I’ll answer them on Thur… https://t.co/623fF27han",FALSE,3,NA,"2019-04-18 18:51:12",TRUE,NA,"1118950122174468096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IllinoisRivals",1,FALSE,FALSE,NA,NA,"O'Fallon, Illinois"
"Congratulations to Jackson Kelly who signed a letter of intent to play football at Lawrence University in Appleton,… https://t.co/CecGk4fYqs",FALSE,13,NA,"2019-04-18 18:51:08",TRUE,NA,"1118950103769866240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TilghmanAD",3,FALSE,FALSE,NA,NA,"Paducah, KY"
"Tom Coughlin Criticizes Jalen Ramsey, Telvin Smith for Skipping Jaguars Workouts: Tom Coughlin , the Jacksonville J… https://t.co/dxbGPlbTcl",FALSE,0,NA,"2019-04-18 18:51:04",TRUE,NA,"1118950088288505856",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","StubOrder",0,FALSE,FALSE,NA,NA,"Buffalo, NY"
"@wyshynski @Marisa_Ingemi I’m a Preds/Cleveland Indians/Ohio State Football fan, it’s absolutely amazing I didn’t e… https://t.co/34d6ly7kDb",FALSE,1,"wyshynski","2019-04-18 18:51:01",TRUE,"1118947644305395712","1118950076271951872","28035990","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrmrLionTamer",0,FALSE,FALSE,NA,NA,"Nashville, TN"
"Thanks so much for the NDSU Spring Game Top Prospect invite @CoachKittell !  @NDSUfootball  @Coach_Braun… https://t.co/EX5pfcCbs3",FALSE,15,NA,"2019-04-18 18:50:51",TRUE,NA,"1118950030629593088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ross_Gengler6",2,FALSE,FALSE,NA,NA,"Delavan, WI"
"@nyjets Well done! Voice of NFL BLITZ/NBA JAM here. If you think BLITZ is fun check out my new football game… https://t.co/GcW0e3XR2i",FALSE,3,"nyjets","2019-04-18 18:50:48",TRUE,"1.118665445069e+18","1118950021855158272","17076218","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tim_Kitzrow",1,FALSE,FALSE,NA,NA,"Chicago, IL"
"Cardinals being coy about who will go at No. 1 overall -  NCAA Football - https://t.co/hYhXXVzITr https://t.co/nSQ8IlsibA",FALSE,0,NA,"2019-04-18 18:50:45",FALSE,NA,"1118950005522321408",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"TOUGH SPORT: The business dynamics of pro football always favour the owners, so chances we see a work stoppage in t… https://t.co/bH491AffYw",FALSE,6,NA,"2019-04-18 18:50:44",TRUE,NA,"1118950003849015296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CFLonTSN",1,FALSE,FALSE,NA,NA,"Canada"
"Hermitage High School Football Booster https://t.co/ZCCIToorrR",FALSE,0,NA,"2019-04-18 18:50:41",FALSE,NA,"1118949989886103552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allhailalhaji",0,FALSE,FALSE,NA,NA,"Laurel, VA"
"2019 College Football Recruiting Linebacker Rankings, led by Georgia and LSU - https://t.co/4sGvtR7fiB",FALSE,0,NA,"2019-04-18 18:50:35",FALSE,NA,"1118949967392124928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","walterfootball",0,FALSE,FALSE,NA,NA,"Philly"
"@kimchiBYU @riboflavinLLC Supporting #BYU athletics has been hell for a while now.  Not just in football.… https://t.co/59VPHb0OJh",FALSE,0,"kimchiBYU","2019-04-18 18:50:35",TRUE,"1118929240110407680","1118949964690755584","988049652","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MVHS_Dynasty",0,FALSE,FALSE,NA,NA,"Utah Valley, UT"
"Always wanna relive their high school football experience. https://t.co/T3pqCjF14Q",FALSE,0,NA,"2019-04-18 18:50:34",FALSE,NA,"1118949960148504576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sancityx",1,FALSE,FALSE,NA,NA,"Orlando, FL"
"@kwill44 @MarksReeseWIP Do you watch football and know what Injury’s are and how they impact a season and the follo… https://t.co/w9LtwmN7qr",FALSE,2,"kwill44","2019-04-18 18:50:33",TRUE,"1118947664966688768","1118949958659526656","202988327","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattMatalucci",0,FALSE,FALSE,NA,NA,"United States"
"Drafting a quarterback in play for Redskins in early rounds -  NCAA Football - https://t.co/AaFrL8tZyR https://t.co/eU8KKZTkcS",FALSE,0,NA,"2019-04-18 18:50:18",FALSE,NA,"1118949895824662528",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"The band use to be more watched then the football team gd <U+0001F602> https://t.co/2mNUJ7MyfP",FALSE,0,NA,"2019-04-18 18:50:04",FALSE,NA,"1118949834432688128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flex_official1",0,FALSE,FALSE,NA,NA,"504<U+269C><U+FE0F> ......251 <U+0001F418>"
"Derrick Henry finds himself on the list of biggest fantasy risers over the second half of the season last year… https://t.co/E75U3eGslY",FALSE,3,NA,"2019-04-18 18:50:02",TRUE,NA,"1118949827134545920",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","PFF_Fantasy",2,FALSE,FALSE,NA,NA,"Cincinnati, OH"
"How your girlfriend got her snap in her bio? smh y’all niggas different",FALSE,0,NA,"2019-04-18 18:49:57",FALSE,NA,"1118949804346871808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Julio_Football",0,FALSE,FALSE,NA,NA,"Texas"
"Another 3-4 more weeks and ima start getting that fall football itch.",FALSE,0,NA,"2019-04-18 18:49:39",FALSE,NA,"1118949729805770752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atruelivingicon",0,FALSE,FALSE,NA,NA,"Birmingham, AL"
"@MattJ_Morrison @BrettKollmann https://t.co/GlvUMbEdET

I remember watching this before last season started. Immedi… https://t.co/B6WFO0xdVj",FALSE,0,"MattJ_Morrison","2019-04-18 18:49:35",TRUE,"1118947829462990848","1118949713259245568","24888083","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wintieown",0,FALSE,FALSE,NA,NA,"Charlotte, NC"
"@ScottyGZone @975Hans the NFL draft is next week and the 60 in 60 is coming up.  The jazz are done.  It's time for some football talk.",FALSE,0,"ScottyGZone","2019-04-18 18:49:31",FALSE,NA,"1118949697840975872","39276866","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a770887a808b47e",0,FALSE,FALSE,NA,NA,"Utah, USA"
"The percussion on American Football’s new album is great in general, but I Can’t Feel You is a definite highlight of it.",FALSE,1,NA,"2019-04-18 18:49:31",FALSE,NA,"1118949696825909248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_hauntedthought",0,FALSE,FALSE,NA,NA,"Indiana, USA"
"@murphy_malone26 Lol <U+0001F602><U+0001F602> money can’t buy football. Ajax and spurs goes to show.",FALSE,0,"murphy_malone26","2019-04-18 18:49:31",FALSE,"1118621081923936256","1118949696775442432","768120431287083008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KiarashHeshmati",0,FALSE,FALSE,NA,NA,"Toronto, Ontario"
"@Cam12Caldwell @SkyeUnderwood @aldotcomSports I don’t watch spring football if I can avoid it.",FALSE,0,"Cam12Caldwell","2019-04-18 18:49:30",FALSE,"1118948945571479552","1118949694523289600","2303699072","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CregStephenson",0,FALSE,FALSE,NA,NA,"Theodore, Alabama"
"East Saint Football Team Next Year Gone Be Tuff. Few Lil bros And Straight Ballers All I See On My TL !",FALSE,1,NA,"2019-04-18 18:49:28",FALSE,NA,"1118949686470217728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yungrez_",0,FALSE,FALSE,NA,NA,"New York, NY"
"@KU_Football Facinating content in a world of boring is best I can make of it. Just please win football games.",FALSE,0,"KU_Football","2019-04-18 18:49:24",FALSE,"1118152174419226624","1118949666035519488","133747127","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kansas_Cody",0,FALSE,FALSE,NA,NA,"Kansas City, MO"
"For those who like to gamble, Las Vegas will have an American Football team next year. The Las Vegas Raiders will p… https://t.co/rFlNYKXcOe",FALSE,1,NA,"2019-04-18 18:49:17",TRUE,NA,"1118949638298570752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","calvin8turner",0,FALSE,FALSE,NA,NA,"Cheshire"
"@Vicskyblue Yeah that was a tough one. Such a weird game. Heart attack football",FALSE,0,"Vicskyblue","2019-04-18 18:49:16",FALSE,"1118946206871425024","1118949633600958464","355102598","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrispavlich",0,FALSE,FALSE,NA,NA,"Minneapolis"
"@Babs_SP LOL. I don't think we've wound up within five goals for any of the last few ties we've had with Bayern. Just some sad football.",FALSE,0,"Babs_SP","2019-04-18 18:48:28",FALSE,"1118948891230199808","1118949432853258240","301878662","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","snboxing",0,FALSE,FALSE,NA,NA,"Philadelphia"
"@cathal_gaffney @BrownBagFilms Gutted I can’t make it, I’m heading away with the kids football team at 6 in the mor… https://t.co/1Dh5m0t8hT",FALSE,1,"cathal_gaffney","2019-04-18 18:48:24",TRUE,"1118855386403082240","1118949417233584128","75797189","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisTeaDoodles",0,FALSE,FALSE,NA,NA,"Ireland"
"@AvaAddams @ninaland Practice,practice,practice..like football the first few plays are scripted.. after that you ha… https://t.co/gSiD46TWMt",FALSE,1,"AvaAddams","2019-04-18 18:48:20",TRUE,"1118936092487512064","1118949398455750656","33225652","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DREWSTER125",0,FALSE,FALSE,NA,NA,"Philly, PA"
"After a bunch of visits and football camps, after hundreds of emails and DMs, and after hustling on recruiting site… https://t.co/jymhrnMSpT",FALSE,5,NA,"2019-04-18 18:48:15",TRUE,NA,"1118949376708218880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sadbone1",1,FALSE,FALSE,NA,NA,"Colonial Beach, VA"
"Did you the know the NFL schedule was released last night? Have you planned your trip for the upcoming season? Let… https://t.co/U8krmNUT0y",FALSE,0,NA,"2019-04-18 18:48:14",TRUE,NA,"1118949373688340480",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Sports_Traveler",1,FALSE,FALSE,NA,NA,"Chicago, IL"
"Missouri downplays Bobby Petrino appearance at spring practice https://t.co/b9IuoYL5Bd via @courierjournal",FALSE,1,NA,"2019-04-18 18:48:11",FALSE,NA,"1118949363362029568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rana_cash",1,FALSE,FALSE,NA,NA,"Louisville, KY"
"WKU losing two football players https://t.co/ocMeVTKUkL",FALSE,0,NA,"2019-04-18 18:48:09",FALSE,NA,"1118949353228521472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WHOPradio",0,FALSE,FALSE,NA,NA,"Hopkinsville, KY"
"@DSanchez_8 If only you had experienced this. Football was all that mattered when #13 was around. https://t.co/XavPrS0jNR",FALSE,2,"DSanchez_8","2019-04-18 18:48:08",FALSE,"1118948147701657600","1118949348690333696","555522379","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FrManny",0,FALSE,FALSE,NA,NA,"Miami, FL"
"@Jpmaxx21 I once visited Boeing’s Everett, WA facility, where they make the 747s and others. It’s the largest build… https://t.co/tDFY8ZwPzw",FALSE,0,"Jpmaxx21","2019-04-18 18:48:02",TRUE,"1118947123272265728","1118949324979879936","810957039610527744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pickingcrabs",0,FALSE,FALSE,NA,NA,"Chesapeake Bay"
"When the Browns start winning games this guy is going to take so much on the chin. He's literally saying this for c… https://t.co/EAvShL4WPJ",FALSE,0,NA,"2019-04-18 18:48:02",TRUE,NA,"1118949324740804608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TKNation47",0,FALSE,FALSE,NA,NA,"Cleveland, OH"
"@MikeSports22 @RyanMc23 My reason behind liking him is that I think he will have an impact in year one with right team, solid football IQ",FALSE,0,"MikeSports22","2019-04-18 18:47:58",FALSE,"1118947999311433728","1118949306231414784","859231560968613888","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DmicMedia",0,FALSE,FALSE,NA,NA,"Chicago, IL"
"Three Simple Football Screen Pass Plays https://t.co/Em51hCXSba via @YouTube @CoachTotheroh59",FALSE,2,NA,"2019-04-18 18:47:52",FALSE,NA,"1118949282302894080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NathanW2461",0,FALSE,FALSE,NA,NA,"New Castle, IN"
"@APaolicelli17 But... the Yankees had a great season last year, Isles just swept the Penguins out of the playoffs,… https://t.co/cxU2VCzBu1",FALSE,0,"APaolicelli17","2019-04-18 18:47:49",TRUE,"1118688230000472064","1118949267555737600","31009072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natedog4th",0,FALSE,FALSE,NA,NA,"new york city"
"This is a big deal, you could feel Purdue wanted to start the more talented Sindelar last year, but he kept turning… https://t.co/F8mWuOYUxC",FALSE,1,NA,"2019-04-18 18:47:19",TRUE,NA,"1118949145128132608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealGStubbs",0,FALSE,FALSE,NA,NA,"Minneapolis, MN"
"come on, I need an internet recruiting guru to tell me which high school football player I'm supposed to be excited… https://t.co/oPOceVhgBJ",FALSE,0,NA,"2019-04-18 18:47:09",TRUE,NA,"1118949102660644864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","natedub9",0,FALSE,FALSE,NA,NA,"Utah"
"Talladega shows all SEC football venues fit in speedway, but is it accurate? ‘As far as we can tell’ https://t.co/peqvWeduqX",FALSE,0,NA,"2019-04-18 18:47:06",FALSE,NA,"1118949088710549504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happeningbham",0,FALSE,FALSE,NA,NA,"Birmingham, Alabama"
"Breaking News: Justin Layne looks like Michigan State football's only surefire NFL draft pick: https://t.co/9LdT8fCYI5",FALSE,0,NA,"2019-04-18 18:46:58",FALSE,NA,"1118949056578031616",NA,"<a href=""http://parkbench.com"" rel=""nofollow"">Parkbench.com</a>","jennfabu",0,FALSE,FALSE,NA,NA,"Lansing, MI"
"“How much you want a bet I could throw a football over them mountains?” https://t.co/YapmGu4f4H",FALSE,15,NA,"2019-04-18 18:46:42",FALSE,NA,"1118948986109538304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barstool_unf",1,FALSE,FALSE,NA,NA,"Jacksonville Beach, FL"
"Every sport celebrates accomplishments. Hockey goal, soccer goal, football touchdown... That's what a Home Run is f… https://t.co/NLUxZyheKF",FALSE,2,NA,"2019-04-18 18:46:41",TRUE,NA,"1118948983030915072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jason_Moore_14",0,FALSE,FALSE,NA,NA,"BTV"
"ICYMI, Why do Spring Football Leagues Fail? Read it today. https://t.co/zrPdHT1RRz",FALSE,0,NA,"2019-04-18 18:46:33",FALSE,NA,"1118948951770660864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGMSportsTrax",0,FALSE,FALSE,NA,NA,"New Jersey, USA"
"@Patrick_Reusse It has to do with recruiting as much as competition.  It is very different to recruit a D3 athlete… https://t.co/03q0ELZFSM",FALSE,1,"Patrick_Reusse","2019-04-18 18:46:23",TRUE,"1118937722465419264","1118948909194330112","20001563","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjaviation",0,FALSE,FALSE,NA,NA,"Chaska, MN"
"FAU defensive backs Teja Young @teja2k of Palm Beach Lakes and Diashun Moss @DiashunM of @GibbonsFootball… https://t.co/p1pfEAGmQN",FALSE,10,NA,"2019-04-18 18:46:23",TRUE,NA,"1118948907021631488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidFurones_",3,FALSE,FALSE,NA,NA,"Miami, FL"
"Just had a session at @ChanceFootball2 with some great tips to learn from. <U+2665><U+FE0F><U+26BD><U+0001F929>
#learning #football #improvment",FALSE,3,NA,"2019-04-18 18:46:09",FALSE,NA,"1118948848674713600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ben_ashwin",1,FALSE,FALSE,NA,NA,"Oxfordshire "
"@CoachTimSalem #pitttimiseverywhere Now work on getting football #1.",FALSE,0,"CoachTimSalem","2019-04-18 18:45:53",FALSE,"1118927540272418816","1118948783704899584","614625661","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andypitt1",0,FALSE,FALSE,NA,NA,"Pittsburgh, USA"
"Bengals need a linebacker, but what if a QB is there? https://t.co/PgS1I1uymh https://t.co/2HK3p84QaT",FALSE,0,NA,"2019-04-18 18:45:52",FALSE,NA,"1118948777249976320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCPO",0,FALSE,FALSE,NA,NA,"Cincinnati, Ohio"
"@JFurKSL @Utah_Football Does UVU have any soccer players ready to kick",FALSE,3,"JFurKSL","2019-04-18 18:45:50",FALSE,"1118948364823908352","1118948769242828800","276172563","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NedKohler",0,FALSE,FALSE,NA,NA,"Northern Utah"
"#HititFirst 2018 Panini Honors Football –  5 Box Half Case Break Triple Team Tiered – 22 https://t.co/HB1SzL1uEZ",FALSE,0,NA,"2019-04-18 18:45:45",FALSE,NA,"1118948750259572736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TopShelfBreaks",0,FALSE,FALSE,NA,NA,"Chicago, IL"
"One big takeaway from spring ball for @CUNEFootball? Says @PatrickDaberkow, ""We’re much better at being able to mov… https://t.co/F17G9PV9z7",FALSE,10,NA,"2019-04-18 18:45:40",TRUE,NA,"1118948727622860800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cunebulldogs",4,FALSE,FALSE,NA,NA,"Seward, Nebraska"
"#HititFirst 2018 Panini Honors Football – 5 Box Half Case Break Triple Team Tiered – 22 https://t.co/HB1SzL1uEZ",FALSE,0,NA,"2019-04-18 18:45:36",FALSE,NA,"1118948709377638400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TopShelfBreaks",1,FALSE,FALSE,NA,NA,"Chicago, IL"
"Sports of The Times: At Colorado, a Breach in Football’s Wall https://t.co/zLBJsP32Ec https://t.co/cDwoNXKIW5",FALSE,0,NA,"2019-04-18 18:45:34",FALSE,NA,"1118948700850507776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","barranco6732",0,FALSE,FALSE,NA,NA,"United States"
"New Story: Cooper Legas Awarded ""National Football Foundation"" Scholarship https://t.co/lMV14yAM6k",FALSE,4,NA,"2019-04-18 18:45:22",FALSE,NA,"1118948651705913344",NA,"<a href=""https://vnnsports.net/"" rel=""nofollow"">VNN, Inc.</a>","oremhightigers",0,FALSE,FALSE,NA,NA,"Orem, UT"
"@Pablo4013 @MyFantasyLeague @DynastyHHPod @DFF_Dynasty @DynastyNerds @DLFootball Not sure what unicorns have to do… https://t.co/ixm7Kd6j7x",FALSE,1,"Pablo4013","2019-04-18 18:45:21",TRUE,"1118948023550316544","1118948648359026688","401157749","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DynastyScoutFF",0,FALSE,FALSE,NA,NA,"Charleston, SC"
"@J_Kartch @KAraujo8 @RapSheet Maybe, I'm wrong and they're the best marketing team in football. Getting them those… https://t.co/0TtVfe5Tx7",FALSE,1,"J_Kartch","2019-04-18 18:45:14",TRUE,"1118947916368891904","1118948618151399424","782276329135755264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Secret_611",0,FALSE,FALSE,NA,NA,"Illinois"
